locale,audioLanguageSlug,coreLanguageId,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:exploring-jesus,pool:forgiveness-and-new-beginnings,pool:hope-and-perseverance,pool:love-and-belonging,pool:meaning-and-purpose,rejected:canonical_duplicate,rejected:editorial_review_pending,rejected:exact_audio_unavailable,rejected:watch_unavailable
en,tat-juhuri,1126,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tausug,12535,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,taveta,141934,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tawala,142078,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tawbuid-eastern,139803,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tboli,12557,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tchien-krahn,22194,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tchumbuli,139904,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tehit,141560,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tehl,184512,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,teke-central,4309,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,teke-eboo,140487,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,teke-tege,26378,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,telugu,5848,87,87,True,True,True,233,58,18,30,30,32,3,11,106,2
en,tem,1335,57,57,True,True,True,121,37,12,24,20,23,1,11,139,2
en,tembarissa,149770,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,temi,143000,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tengger,16628,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tennet,100574,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,teochew,23075,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tepehuan-northern,144370,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tera,10007,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ternate,17110,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,teso-kenyan,20964,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tetun-belu,53297,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,tetun-dili,17224,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,thai,13169,132,132,True,True,True,364,75,33,47,48,51,3,11,61,2
en,thai-northern,21118,58,58,True,True,True,128,39,12,24,19,24,1,11,138,2
en,thai-southern,20969,34,34,True,True,False,64,20,8,14,12,18,1,11,162,2
en,thami,8982,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tharaka,20269,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tharu-dangaura,23714,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tharu-kathariya,142653,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,themne,13098,38,38,True,True,False,81,22,10,15,14,18,1,11,158,2
en,thradhri-kohli,184810,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,thur,139156,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ticuna,1699,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tidung-southern,184691,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tigak,142353,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tigre,4575,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tigrinya-eritrea,23526,38,38,True,True,False,68,22,10,15,14,18,1,11,158,2
en,tigrinya-ethiopia,4576,54,54,True,True,True,130,36,9,23,18,23,1,11,142,2
en,tigwahanon-manobo,185335,33,33,True,True,False,61,19,7,15,12,18,0,11,164,2
en,tinonanon-manobo,185338,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tira,13812,32,32,True,True,False,61,18,7,14,12,17,1,11,164,2
en,tiriki,105534,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tiruray,12537,33,33,True,True,False,65,19,7,14,12,18,1,11,163,2
en,tiv,2285,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,tiwa-northern,19002,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tiyaa,179655,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tlapaneco-de-tlacoapa,169301,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tlicho,139104,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toabaita,143501,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toba-maskoy,142777,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tobelo,100859,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tojolabal,8093,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tok-pisin,23528,43,43,True,True,False,100,24,12,16,16,19,3,11,150,2
en,tolaki,17501,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toli-gbe-2,161504,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toma,20285,34,34,True,True,False,76,20,7,14,12,18,1,11,162,2
en,tombulu,17431,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tomini,17424,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tondano,20259,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tonga,142905,45,45,True,True,True,89,25,15,17,17,19,3,11,148,2
en,tonga-malawi,21094,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tongan,14509,43,43,True,True,False,99,24,12,16,16,19,3,11,150,2
en,tonga-zambezi,20984,1,1,False,False,False,2,0,0,0,1,0,0,11,196,2
en,tonsawang,17432,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tonsea,17423,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tontemboan,17436,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tontemboan-makelai,185195,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toposa,13805,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,toraja,21247,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,torwali,10474,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,totonaca-sierra,8089,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,totonac-coyutla,142900,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,totonac-papantla,142907,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,toura,102103,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,traditional-japanese,185332,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,trinitario,143039,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,trique-san-juan-copala,8079,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,trukese,20637,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tsamakko,176424,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tshiluba,20790,57,57,True,True,True,121,37,12,24,20,23,1,11,139,2
en,tsikimba,9616,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tsimane,140021,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tsimanex,184827,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tsimihety,20805,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tsishingini,20989,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tsogo,5019,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,tsonga,8494,42,42,True,True,False,86,23,12,16,16,19,3,11,151,2
en,tsuvadi,24161,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tswa,20293,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tswana,1479,47,47,True,True,True,103,26,15,17,18,19,3,11,146,2
en,tugen,141927,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tu-huzhu,139089,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tula,9999,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tulu,5829,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tumbuka,7786,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,tunia,143322,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tunjung,20270,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tupuri,2281,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,turka,141928,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,turkana,7285,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,turkish,1942,139,139,True,True,True,383,81,33,49,50,54,3,11,54,2
en,turkmen,420,72,72,True,True,True,175,49,17,28,23,25,3,11,121,2
en,tuvin,3892,54,54,True,True,True,132,36,9,23,18,23,1,11,142,2
en,tuyuca,143321,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,tyap,98853,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzeltal-bachajon,8072,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzeltal-oxchuc,23936,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzeltal-tenango,23135,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzeltal-tenejapa,184662,54,54,True,True,True,130,36,9,23,18,23,1,11,142,2
en,tzotzil-chamula,8069,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzutujil-eastern,5433,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,tzutujil-western,150571,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,uare,141610,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,udmurt,18606,54,54,True,True,True,142,36,9,23,18,23,1,11,142,2
en,uduk,142121,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ukaan,141292,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ukrainian,12876,103,103,True,True,True,276,51,24,41,41,42,3,11,89,2
en,ukrainian-sign-language,14783,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,ukue,142179,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,umajamnon-manobo,185339,33,33,True,True,False,61,19,7,15,12,18,0,11,164,2
en,umbundu,564,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,uneme-north,142202,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,uneme-south,185254,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,urat,11105,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,urdu,407,117,117,True,True,True,385,66,28,43,45,47,3,11,76,2
en,urdu-indian,22563,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,urhobo,9976,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,urim,11108,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,uripiv-wala-rano-atchin,142266,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,urubu-kaapor,1669,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,usarufa,142286,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,ushoi,125402,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,uspanteco,5431,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,ut-hun,160430,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,utukwang,179212,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,uud-danum,171233,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,uyghur,410,41,41,True,True,False,73,27,10,16,12,19,1,11,155,2
en,uyghur-central-asia,185211,1,1,False,False,False,1,0,1,0,1,0,0,11,196,2
en,uzbek-northern,3888,75,75,True,True,True,178,51,18,27,23,27,3,11,118,2
en,uzbek-southern,406,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vagla,5279,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vai,7564,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,vaiphei,142378,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vajjika,153840,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vale,142372,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vanuma,142380,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,varhadi-nagpuri,100506,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,varli,5771,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vasavi,5772,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,vasavi-kolche,181949,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vasui,11150,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,venda,13414,34,34,True,True,False,76,20,7,14,12,18,1,11,162,2
en,verre,125753,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vidunda,142394,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vietnamese,3887,142,142,True,True,True,381,79,35,51,53,54,3,11,51,2
en,vietnamese-northern,22500,56,56,True,True,True,134,37,10,23,19,24,1,11,140,2
en,vili,4295,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,visualvernacular,185345,3,3,False,False,False,5,3,2,0,0,0,0,11,194,2
en,vitu,11052,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vunjo-chagga,24141,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,vwanji,20318,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waama,1313,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waata,143207,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waddar,5767,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wagdi,5766,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waghiri,142303,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waja,9959,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wakatobi,157752,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wala,141771,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,wali,5276,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wambon,142964,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wamey,140083,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,wampis,184483,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,wana-taa,185330,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waneci,10461,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wanga-luhya,20794,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waorani,139202,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,warao,5500,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,waray-waray,12533,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,warji,9955,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waropen,143147,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wasa,20332,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waskia,143157,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,watakataui,11033,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waumeo,4187,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,waura,100773,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wa-vo,144886,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wayampi-amapari,1795,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wayampi-oiapoque,1796,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,wayuu,4232,34,34,True,True,False,76,20,7,14,12,18,1,11,162,2
en,welsh,14815,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,we-northern,143058,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,weri-2,142830,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,western-carib,49145,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,western-garame,179190,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,western-lipo,153360,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,western-poqomchi,153551,34,34,True,True,False,63,20,8,14,12,18,1,11,162,2
en,wewewa,21002,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wichi-lhamtes-guisnay,144584,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,winye,141618,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,wolane,142947,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wolaytta,4734,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,wolio,17408,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wolof,7897,62,62,True,True,True,147,39,14,25,22,24,3,11,131,2
en,wondama,142589,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,worodougou,141238,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,wumvu,143169,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,xaasongaxango,141265,53,53,True,True,True,116,35,9,23,18,23,1,11,143,2
en,xamtanga,4724,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,xavante,1759,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,xhosa,13408,68,68,True,True,True,158,42,17,26,25,25,3,11,125,2
en,xiang,20627,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,xinulajgsipij,169603,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,xun,581,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yabem,141124,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,yaka,19495,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yaka-central-african-republic,139124,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yaka-d-r-c,139126,37,37,True,True,False,67,21,10,15,14,18,1,11,159,2
en,yaka-drcongo,580,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yakan,12529,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yakha,100282,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yakoma,3144,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yakpa,109459,0,0,False,False,False,0,0,0,0,0,0,0,11,197,2
en,yakpa-1,3122,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yakut,18379,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yala,9940,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yalunka,5468,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yamba,2249,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,yamdena,141060,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yandang,168775,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yanesha,139411,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,yanomami-ninam,102259,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yanomamo,1573,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yao,7773,54,54,True,True,True,130,36,9,23,18,23,1,11,142,2
en,yao-baiku-naogelao,185359,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yao-iu-mien,22098,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yao-tanzania,184489,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yapese,8381,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,yaqui,8026,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yareba,142858,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yawa,142986,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yemba,19504,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yemsa,4665,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yerukula,23326,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yiddish,5130,1,1,False,False,False,1,1,0,0,0,0,0,11,196,2
en,yine,143753,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,yinzebi,175252,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yom,26497,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yonggom,10981,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yoruba,1308,73,73,True,True,True,184,33,20,26,32,35,3,11,120,2
en,yucuna,4148,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yukpa,142979,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,yungur,9905,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,yuracare,142985,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,ywom,53312,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zabana,141359,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,zaiwa,3710,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zanaki,14064,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zande-drc,23524,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zande-south-sudan,23525,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-de-san-juan-comaltepec,143368,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-isthmus,8014,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-mitla,8000,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-san-juan-guelavia,8021,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-sierra-de-juarez,8023,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-southern-rincon,7954,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-western-pochutla,7946,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapoteco-yalalag,7960,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapotec-san-pedro-quiatoni,26934,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zapotec-tabaa,100807,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zaramo,143175,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zarma,1343,42,42,True,True,False,84,23,12,16,16,19,3,11,151,2
en,zayse,152162,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-central-hongshuihe,139188,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-dejing,185333,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,zhuang-guibian,99582,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-liujiang,4101,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-minz,99581,0,0,False,False,False,0,0,0,0,0,0,0,11,197,2
en,zhuang-nong,143265,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-northern-hongshuihe,23181,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,zhuang-northern-yongbei,23180,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,zhuang-qiubei,99804,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,zhuang-yongnan,141995,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,zhuang-youjiang,99910,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zhuang-zuojiang,141998,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zia,143268,33,33,True,True,False,63,19,7,14,12,18,1,11,163,2
en,zigula,14060,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zimba,15538,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,zing,24216,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zinza,14183,33,33,True,True,False,64,19,7,14,12,18,1,11,163,2
en,zo,99703,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zokam-tedim,159905,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zoque-francisco-leon,7988,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zul,53402,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
en,zulu,7547,97,97,True,True,True,247,48,26,37,40,42,3,11,96,2
en,zuni,18922,33,33,True,True,False,62,19,7,14,12,18,1,11,163,2
