locale,audioLanguageSlug,coreLanguageId,htmlLang,publicHomepageLanguage,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
en,mixtec-ayutla,26162,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixtec-magdalena-penasco,142146,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-alacatlatzala,8299,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-central-juxtlahuaca,8038,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-cuquila-ocotepec,184833,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-diuxi-tilantongo,8294,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-eastern,8303,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-metlatonoc,8193,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-monte-verde,23992,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-northwest-oaxaca,8202,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-potoichan,184832,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-santa-maria-apasco,8296,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-silacayoapan,8287,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-southern-puebla,8293,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mixteco-terroro-venado,24007,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,miya,9461,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mizo-lushai,23578,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mmen,139817,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,mnong-central,2159,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,mnong-rlam,19200,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,moba,2029,en,true,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
en,mochi,144705,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,modole,17075,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mofu-gudur,23922,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,moken,101562,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
mdf,moksha,18487,mdf,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,molbog,12603,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,moma,101665,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mon,20010,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mongo-nkundu,15300,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
mn,mongolian-halh,18259,mn,true,77,77,true,true,true,230,28,27,26,18,52,11,2,1,117,0,2,0
en,mongondow,17467,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mono,20007,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,moore,2028,en,true,66,66,true,true,true,143,24,26,24,17,41,11,2,0,127,0,3,0
en,moro,13889,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,moru,13901,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mosiye,140404,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mouwase,141066,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mpoto,7791,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mpyemo,3207,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mro,53346,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mru,1251,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mualang,144156,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mumuye,2441,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,muna,17462,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,munda,100408,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mundang,2453,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mundani,2440,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mundari,1250,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mundari-south-sudan,127670,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mundu,184502,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,munduruku,1821,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mungaka,2485,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,munukutuba,4334,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,muong,19191,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,mupun,155934,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,muria-eastern,98139,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,muria-western,101474,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,murle,4764,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,musgu,2449,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,muyang,2430,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mwaghavul,10021,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,mwan,143863,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mwani,8486,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mwera,14124,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,mwimbi-igoji-muthambi,7300,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naasioi,20061,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nafaanra,5228,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-angami,6071,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-chang,101847,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-chokri,101310,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-khezha,143890,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-konyak,6144,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-liangmai,143810,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-lotha,6079,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-mao,6110,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-rongmei,6108,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-sangtam,101316,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-sumi,144286,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-tangkhul,6044,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-yimchungru,100453,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naga-zeme,101677,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nagamese,20842,en,true,34,34,true,true,false,64,18,14,12,8,20,11,2,0,162,0,1,0
en,nage,17269,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nago,1327,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-central-huasteca,26419,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,nahuatl-eastern-huasteca,8188,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,nahuatl-isthmus-pajapan,143712,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-michoacan,144766,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-northern-puebla,144765,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-orizaba,8164,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
en,nahuatl-sierra-de-puebla,8336,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-southeast-puebla,8173,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nahuatl-western-huasteca,8170,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,nahuatl-zacatlan-ahuacatlan-tepetzintla,143707,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nakanai,11536,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,nalca,16214,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nama,144017,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nambikuara-southern,1816,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nambya,15865,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,namiae,144455,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,namwanga,53095,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,nandeva,169287,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,nandi,102324,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nangjere,37552,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,napu,101301,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nasu-eastern,22847,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
na,nauruan,8818,na,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,navaho,19097,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nawary,427,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nawdm,5220,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,naxi,3974,en,true,37,37,true,true,false,72,19,15,13,9,22,11,2,0,159,0,1,0
en,ndali,20070,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndamba,14117,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndau,8441,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
nd,ndebele-northern,20851,nd,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,138,0,0,0
nr,ndebele-southern,20852,nr,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,ndendeule,14271,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndogo,13876,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndokwa-ukwuani,142180,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndola,176097,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndrulo,139155,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndruna,24295,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ndut,143453,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,nembe,9731,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ne,nepali,1370,npi,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,99,0,0,0
te,nethakani,139167,te,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,new-zealand-sign-language,9194,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,newari,6093,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngada,144528,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngakarimojong,20736,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,ngambay,2303,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngamo,9410,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngas,22193,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngbaka,4327,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngbandi,15269,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngbandi-ngiri,26416,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngbugu,53433,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,nghlawa,184630,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngiemboon,2348,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngindo,14108,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngizim,9396,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngomba,2344,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngombale,2357,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngombe,20077,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngombe-north,184944,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,ngombe-south,184943,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,ngonde,184510,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ngulu,14115,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nguna,149957,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,ngungwel,143643,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nias,20089,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nigerian-pidgin-english,22176,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,nimadi,6029,en,true,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
en,ninzo,27269,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nisu-northern,142610,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,nivacle,140010,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,njebi,4312,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nkim-nkum,184584,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,nkoya,15739,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,nogai,18634,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,noiri,101184,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nomane,144116,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
snf,noon,142878,snf,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,noone,2364,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,north-gumuz,184659,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
no,norwegian-bokmal,10393,no,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,165,0,0,0
en,nosu-shengzha,3732,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nosu-tianba,22928,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,nosu-yinuo,22929,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,notsi,144763,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nsenga,8464,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nta,152629,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ntcham,5171,en,true,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
en,nuer,4752,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,numanggang,11479,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nung,7481,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nuni-southern,2021,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,nupe,9384,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,nusa-penida,185193,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyala,100971,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyamboa,184629,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyamwezi,14089,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyaneka,588,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyanga,15224,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyangatom,144101,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyaturu,14248,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyiramba,24140,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyishi,22564,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyole,14731,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nyungwe,8523,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nzakara,3161,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nzanyi,2363,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,nzema,5213,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,oadki,184811,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,obamba,185226,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,obe-nrung-ene,184632,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,obo-manobo,53403,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,obolo,10364,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,od-rajput,184537,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,odiya,184528,en,true,83,83,true,true,true,237,40,34,33,18,42,11,2,0,113,0,1,0
ms,ogan,17785,ms,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,ogea,12186,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ogoni,21236,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ojibwa-western,3001,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,okiek,7266,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,okinawan-central,7103,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,okpe,144693,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,okpella,181696,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,okrika,9346,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,oku,144701,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,olukwumi,142183,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,olulumo-ikom,141024,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,olunyole,144539,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,olutachoni,99504,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,omi,15220,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,omwunra-toqura,155279,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
bsc,oniyan,139945,bsc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,ono,144792,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,orang-seletar,143459,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,oriya-adivasi,143460,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,oro-wari-2,171627,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,orokaiva,144702,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,oroko,97247,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,oromo-borana-arsi-guji,4700,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,oromo-eastern,140928,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,oromo-west-central,4695,en,true,59,59,true,true,true,136,23,24,20,12,39,11,2,0,137,0,1,0
os,osetin,5089,os,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,osing,16640,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ososo,143465,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ot-danum,143469,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otetela,20965,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otomi-eastern,8156,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otomi-mezquital,8158,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otomi-western,8154,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otoro,143475,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,otuho-lotuko,53422,en,true,32,32,true,true,false,61,17,14,12,7,18,11,2,0,164,0,1,0
en,owa,143295,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,oyda,143568,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,paama,143851,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,padoe,143600,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,paez,4181,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pagabete,143573,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pagoe,20138,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pak-pak-dairi,21637,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,palamua,184571,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
pau,palauan,10589,pau,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,palaung-pale,3957,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,palaung-rumai,3936,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,palembang,17774,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,palikur,143846,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pame-central,8145,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pamona,19521,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,panare,15088,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,panchpargania,23403,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
pag,pangasinan,12606,pag,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,pangwa,14084,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pangwali,143668,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,paniya,5969,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,panjabi-western,5949,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pao,21662,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,papel,5446,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
pap,papiamentu,9131,pap,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,parakana,184475,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,paranan,12518,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,pardhan,5968,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,pardhi,5960,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,parecis,1794,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
